ID,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Marital_Status_Ct,Num_Kids,Tot_Cmp_Accepted,Itm_Total
6927,PhD,44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,54,3842.5868242974657,2,2,0,488
2877,Master,46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,48,3586.5868242974657,2,2,0,951
0,Graduation,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,37,3512.5868242974657,2,0,0,1437
1584,Graduation,41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,45,3238.5868242974657,2,1,0,653
7264,2n Cycle,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,44,2903.5868242974652,1,3,0,29
6274,Master,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,74,3288.5868242974657,2,0,2,2691
1377,Master,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,68,3364.5868242974657,1,1,0,467
454,Graduation,69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,42,3654.5868242974657,2,1,0,1959
1755,2n Cycle,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,34,2934.5868242974652,2,1,0,144
2075,Graduation,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,53,3289.5868242974657,2,0,0,1424
4785,PhD,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,52,3138.5868242974657,2,2,0,1234
9076,PhD,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,42,3486.5868242974657,2,1,0,340
7079,Graduation,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,60,3751.5868242974657,1,1,0,2142
4653,Graduation,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,44,3522.5868242974657,2,1,0,320
7375,Graduation,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,46,3674.5868242974657,2,1,0,873
709,Graduation,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,70,3717.5868242974657,1,1,0,1890
460,PhD,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,50,3752.5868242974657,2,0,0,2545
3726,PhD,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,36,3195.5868242974657,2,1,0,21
6798,Graduation,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,56,3528.5868242974657,1,2,0,664
5341,2n Cycle,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,60,3486.5868242974657,1,1,1,2571
1606,Graduation,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,51,3472.5868242974657,2,1,0,25
9617,Graduation,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,71,3136.5868242974657,1,0,0,19
3233,PhD,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,57,3525.5868242974657,2,1,0,1679
89,2n Cycle,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,47,3352.5868242974657,2,1,0,74
2936,Master,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,40,3505.5868242974657,2,1,0,41
9449,PhD,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,64,3507.5868242974657,1,1,0,1020
7297,Graduation,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,49,3247.5868242974657,1,1,0,62
11004,2n Cycle,60182.0,0,1,23,8,0,5,7,0,2,1,1,0,2,4,0,0,129,3105.5868242974652,1,1,0,30
313,Graduation,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,54,3306.5868242974657,1,0,1,2989
9940,Graduation,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,64,3615.5868242974657,2,1,0,1391
10735,Graduation,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,51,3395.5868242974657,1,1,0,40
9529,Graduation,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,1,32,3275.5868242974657,2,0,1,2186
6439,Graduation,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,64,3743.5868242974657,2,1,0,1891
7411,PhD,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,58,3116.5868242974657,2,2,0,28
2176,Graduation,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,50,3467.5868242974657,2,1,3,2908
9265,Graduation,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,69,3363.5868242974657,2,1,0,2315
8867,PhD,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,34,3729.5868242974657,2,0,0,2990
8932,Master,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,53,3670.5868242974657,2,1,0,2491
10236,Master,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,47,3348.5868242974657,1,1,0,80
6340,Graduation,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,37,3307.5868242974657,1,1,0,29
10089,Graduation,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,48,3483.5868242974657,1,0,4,1280
2227,2n Cycle,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,64,3707.5868242974657,2,0,0,255
10992,Graduation,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,55,3731.5868242974657,2,2,0,1798
5304,PhD,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,48,3686.5868242974657,1,1,0,57
309,PhD,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,61,3683.5868242974657,2,1,1,2019
3406,Graduation,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,58,3677.5868242974657,1,1,0,460
2661,Graduation,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,58,3511.5868242974657,1,2,0,56
3153,PhD,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,65,3383.5868242974657,1,3,0,28
10264,Graduation,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,1,43,3689.5868242974657,1,1,1,32
1184,PhD,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,54,3465.5868242974657,1,2,0,1399
4200,Master,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,52,3074.5868242974652,2,1,0,442
9396,PhD,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,44,3645.5868242974657,2,1,0,34
2387,Master,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,1,70,3546.5868242974657,2,2,0,452
6690,Master,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,56,3534.5868242974657,2,2,0,128
1225,Graduation,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,0,59,3065.5868242974652,2,0,1,1978
9703,PhD,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,0,1,52,3684.5868242974657,2,2,1,261
291,Graduation,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,52,3437.5868242974657,2,0,0,1163
4557,Graduation,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,52,3507.5868242974657,2,1,0,77
2379,Graduation,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,1,69,3707.5868242974657,1,0,0,2413
5726,Master,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,1,0,39,3163.5868242974657,1,1,0,76
3066,PhD,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,47,3150.5868242974657,2,1,0,398
6336,Graduation,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,62,3087.5868242974652,2,2,0,61
10967,Graduation,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,59,3454.5868242974657,1,2,0,132
2304,PhD,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,59,3348.5868242974657,2,1,0,1395
3445,Graduation,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,1,66,3590.5868242974657,1,0,0,1173
7828,Master,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,41,3122.5868242974657,2,0,0,886
3762,PhD,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,1,36,3572.5868242974657,1,0,1,1121
4391,Master,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,54,3496.5868242974657,1,1,0,1543
4669,Basic,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,41,3301.5868242974657,2,1,0,106
10144,Graduation,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,46,3674.5868242974657,2,1,0,873
8652,Graduation,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,76,3729.5868242974657,2,0,0,401
1672,PhD,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,48,3239.5868242974657,2,1,0,665
8962,Master,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,47,3135.5868242974657,2,2,0,63
9974,Graduation,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,48,3266.5868242974657,2,1,0,85
10983,Graduation,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,70,3578.5868242974657,2,0,0,1234
8148,Master,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,66,3394.5868242974657,2,2,0,1144
10102,Graduation,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,56,2903.5868242974652,1,0,0,1873
4697,Master,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,73,3443.5868242974657,1,0,0,638
9262,2n Cycle,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,38,3510.5868242974657,2,0,1,72
7254,Graduation,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,53,3246.5868242974657,2,1,0,176
4543,Graduation,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,42,3668.5868242974657,2,0,1,2696
4927,Graduation,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,51,3227.5868242974657,2,2,0,76
10451,Graduation,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,57,3270.5868242974657,2,2,0,34
2926,Master,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,70,3737.5868242974657,2,1,2,2615
2874,2n Cycle,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,34,3423.5868242974657,1,1,0,38
9738,Master,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,36,3594.5868242974657,2,1,0,165
7119,Graduation,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,40,3272.5868242974657,1,0,0,1220
3924,PhD,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,0,57,3166.5868242974657,1,1,1,1717
5827,Graduation,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,64,3136.5868242974657,1,2,0,98
5596,2n Cycle,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,66,3263.5868242974657,2,1,0,1241
10812,PhD,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,44,3239.5868242974657,2,1,0,127
1717,Graduation,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,34,3139.5868242974657,1,1,0,353
9491,Graduation,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,38,3246.5868242974657,2,1,0,80
9274,Master,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,61,3520.5868242974657,2,0,1,1738
6609,Graduation,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,1,56,3711.5868242974657,1,0,0,108
6963,Graduation,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,75,3119.5868242974657,1,0,1,1832
4440,Master,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,0,58,3325.5868242974657,2,1,1,1055
1379,Master,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,30,3490.5868242974657,2,0,0,395
10032,Graduation,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,46,3224.5868242974657,1,1,0,56
2826,Graduation,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,55,3306.5868242974657,2,3,0,62
2437,Graduation,52247.25135379061,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,0,33,3542.5868242974657,2,0,2,2472
6320,Master,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,46,3454.5868242974657,1,0,0,2276
3050,Graduation,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,56,3256.5868242974657,2,2,0,420
231,Master,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,66,2935.5868242974652,2,2,0,56
2392,Graduation,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,50,3397.5868242974657,2,2,0,146
9478,Graduation,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,37,3746.5868242974657,1,1,0,492
113,Graduation,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,71,3410.5868242974657,2,2,0,39
2863,Graduation,52247.25135379061,1,2,67,738,20,172,52,50,20,6,2,3,10,7,0,0,52,3372.5868242974657,1,3,2,1790
1802,Graduation,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,51,3590.5868242974657,2,1,0,1092
520,Graduation,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,48,3600.5868242974657,2,1,0,33
8275,PhD,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,57,2997.5868242974652,1,2,0,36
9750,PhD,64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,61,3424.5868242974657,1,1,0,2038
2607,Graduation,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,69,3302.5868242974657,1,1,0,1054
7214,Graduation,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,65,3480.5868242974657,2,0,0,2075
5835,PhD,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,46,3569.5868242974657,1,1,0,86
3896,Graduation,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,38,3415.5868242974657,2,1,0,59
10350,PhD,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,72,3359.5868242974657,2,3,0,71
7786,PhD,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,36,3563.5868242974657,1,1,0,228
2861,Graduation,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,39,3501.5868242974657,1,1,0,32
663,PhD,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,33,3294.5868242974657,1,0,0,111
10675,PhD,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,1,66,3544.5868242974657,2,1,0,2070
2521,Master,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,1,51,3333.5868242974657,2,1,1,82
9592,Graduation,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,39,3426.5868242974657,2,1,0,44
10151,Graduation,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,62,3629.5868242974657,1,2,0,1263
7381,Graduation,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,54,3809.5868242974657,1,0,3,2239
4099,Graduation,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,50,3627.5868242974657,2,1,0,72
9560,Graduation,83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,1,57,3545.5868242974657,2,0,1,2530
1150,PhD,83532.0,0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,123,3338.5868242974657,2,0,1,2608
10172,Graduation,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,34,3691.5868242974657,1,0,0,1994
11191,Graduation,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,36,3414.5868242974657,1,0,0,176
9707,PhD,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,53,3645.5868242974657,2,1,2,2285
6245,PhD,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,72,3443.5868242974657,2,1,0,885
8234,Basic,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,0,1,49,3380.5868242974657,2,1,1,19
1411,Graduation,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,70,3323.5868242974657,1,0,0,1144
8553,Graduation,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,57,3433.5868242974657,2,2,0,72
1826,Graduation,84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,1,52,3075.5868242974652,1,0,0,1379
8842,Graduation,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,51,3613.5868242974657,1,2,0,59
11030,Master,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,0,0,46,3182.5868242974657,2,1,1,25
2579,Graduation,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,65,3256.5868242974657,2,1,0,1330
175,Graduation,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,36,3333.5868242974657,2,1,2,2099
9185,PhD,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,1,56,3306.5868242974657,1,0,0,1481
11056,Graduation,72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,48,3672.5868242974657,2,0,0,1734
9365,PhD,60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,46,3616.5868242974657,1,1,0,2325
6201,Graduation,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,1,0,44,3274.5868242974657,1,2,0,71
2061,Graduation,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,0,67,3298.5868242974657,2,1,1,177
6184,PhD,68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,53,3626.5868242974657,2,0,0,2231
6142,Master,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,1,0,79,3375.5868242974657,2,0,0,1529
4107,PhD,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,74,3385.5868242974657,2,2,0,694
7274,Graduation,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,0,65,3701.5868242974657,2,0,1,2889
9336,PhD,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,53,3161.5868242974657,1,1,0,1148
2958,Graduation,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,44,3187.5868242974657,2,2,0,76
933,PhD,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,44,3645.5868242974657,2,1,0,34
5837,Graduation,51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,55,3610.5868242974657,2,2,0,741
10704,Graduation,54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,53,3739.5868242974657,1,1,0,1097
5125,Graduation,79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,62,3470.5868242974657,2,0,0,1681
4432,Graduation,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,46,3532.5868242974657,1,1,0,53
5955,Graduation,72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,60,3651.5868242974657,2,0,0,2765
2928,PhD,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,47,3961.5868242974657,1,1,0,1779
5680,2n Cycle,35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,38,3130.5868242974657,2,1,0,40
10313,Graduation,48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,47,3671.5868242974657,2,2,0,413
2557,Master,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,0,0,52,3366.5868242974657,1,1,1,36
1245,Graduation,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,0,56,3657.5868242974657,1,1,1,2348
1519,PhD,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,1,50,3434.5868242974657,1,2,0,111
10703,Master,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,47,3742.5868242974657,1,2,0,177
1726,Graduation,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,0,1,52,3530.5868242974657,1,0,1,84
4459,Graduation,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,33,3608.5868242974657,1,1,0,47
1729,PhD,66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,61,3566.5868242974657,2,1,0,2420
1517,Graduation,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,53,3442.5868242974657,1,1,0,54
2098,PhD,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,53,3394.5868242974657,2,2,0,28
9543,Graduation,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,37,3289.5868242974657,2,1,0,25
6878,Graduation,27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,68,3626.5868242974657,1,0,0,367
3310,2n Cycle,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,49,3738.5868242974657,2,3,0,284
2724,Master,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,41,3153.5868242974657,1,1,0,31
948,Graduation,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,51,3472.5868242974657,1,1,0,45
6720,Master,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,54,3318.5868242974657,2,1,1,806
6202,Graduation,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,62,3842.5868242974657,2,1,0,1576
2066,Graduation,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,73,3730.5868242974657,2,1,0,184
9799,PhD,83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,54,3390.5868242974657,1,2,0,2039
8318,Graduation,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,43,3182.5868242974657,2,0,1,2332
5642,Master,62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,43,3352.5868242974657,2,1,0,362
2669,Graduation,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,29,3147.5868242974657,1,0,0,1502
455,PhD,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,76,3499.5868242974657,2,0,0,311
7683,Master,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,54,3186.5868242974657,2,1,0,1341
3428,PhD,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,31,3446.5868242974657,2,0,0,2517
7414,Graduation,43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,51,3714.5868242974657,2,2,0,282
6354,Graduation,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,1,38,3729.5868242974657,2,1,0,52
798,Graduation,23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,35,3614.5868242974657,1,1,0,29
8213,2n Cycle,14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,1,42,3718.5868242974657,2,1,0,102
2488,2n Cycle,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,66,3525.5868242974657,1,2,0,87
9999,Graduation,75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,57,3702.5868242974657,2,0,0,1650
7617,Graduation,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,48,3380.5868242974657,1,2,0,230
615,Graduation,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,62,3300.5868242974657,2,0,0,408
2552,PhD,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,67,3312.5868242974657,1,3,1,862
194,Graduation,48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,57,2993.5868242974652,2,2,0,64
3645,PhD,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,1,50,3730.5868242974657,1,1,0,89
8890,PhD,65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,51,3092.5868242974652,1,2,0,427
5049,PhD,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,48,3450.5868242974657,2,1,0,60
9973,Graduation,50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,59,3682.5868242974657,2,2,0,860
7301,2n Cycle,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,1,40,3651.5868242974657,1,1,0,83
10882,Graduation,53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,46,3718.5868242974657,2,1,0,1322
7030,PhD,66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,67,3518.5868242974657,2,1,1,2685
7422,Graduation,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,35,3738.5868242974657,1,1,0,454
3523,Graduation,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,60,3584.5868242974657,2,1,0,1656
7106,PhD,75865.0,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,79,3152.5868242974657,2,0,0,1725
6504,2n Cycle,19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,0,0,47,3283.5868242974657,2,1,1,80
5067,Graduation,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,0,28,3197.5868242974657,2,0,4,2344
4216,Graduation,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,1,41,3554.5868242974657,1,0,2,2296
8581,Master,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,51,3484.5868242974657,2,2,0,1355
5929,PhD,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,49,3086.5868242974652,2,1,0,67
3129,Graduation,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,39,3100.5868242974652,2,1,0,50
6528,Master,18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,0,0,40,3116.5868242974657,2,1,0,12
1361,Master,82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,48,3511.5868242974657,2,0,2,2511
6932,PhD,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,81,3504.5868242974657,2,0,1,3404
7284,Graduation,48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,0,69,3505.5868242974657,2,3,0,30
1340,Graduation,92910.0,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,0,36,3128.5868242974657,2,0,3,2346
8746,Graduation,75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,0,33,3118.5868242974657,2,1,2,1988
